Id,Init,Completion,Type,Kinetic
3e6987cb2d,2440.314,2448.004,Turn,0
3e6987cb2d,2449.824,2465.359,Turn,1
3e6987cb2d,2468.639,2469.679,Turn,1
3e6987cb2d,2473.079,2474.88,Turn,0
3e6987cb2d,2477.164,2483.334,Turn,0
3e6987cb2d,2487.214,2490.935,Turn,0
3e6987cb2d,2512.004,2523.934,Turn,0
3e6987cb2d,2525.574,2529.974,Turn,1
3e6987cb2d,2532.424,2537.404,Turn,1
3e6987cb2d,2538.589,2544.179,Turn,0
3e6987cb2d,2546.289,2551.094,Turn,1
3e6987cb2d,2552.21,2554.144,Turn,0
3e6987cb2d,2557.246,2568.531,Turn,0
3e6987cb2d,2571.072,2572.591,Turn,0
3e6987cb2d,2574.586,2581.936,Turn,0
3e6987cb2d,2584.186,2595.206,Turn,1
3e6987cb2d,2597.072,2601.551,Turn,0
3e6987cb2d,2606.0,2607.64,Turn,1
3e6987cb2d,2609.64,2614.6,Turn,0
3e6987cb2d,2620.92,2623.36,Turn,1
3e6987cb2d,2624.971,2630.591,Turn,0
3e6987cb2d,2633.077,2634.81,Turn,0
3e6987cb2d,2638.941,2647.44,Turn,0
3e6987cb2d,2821.801,2823.406,Walking,1
3e6987cb2d,2910.96,2912.56,Turn,1
3e6987cb2d,2915.8,2917.96,Turn,1
3e6987cb2d,2926.32,2928.822,Turn,1
3e6987cb2d,2946.181,2946.32,Walking,1
3e6987cb2d,2951.04,2952.2,Walking,1
3e6987cb2d,2953.856,2957.68,Turn,1
3e6987cb2d,2971.316,2974.206,Walking,1
3f02fa6e40,980.763,981.994,,
3f02fa6e40,1001.493,1001.854,,
3f02fa6e40,1005.63,1006.273,,
3f02fa6e40,1133.417,1133.694,,
3f02fa6e40,1246.745,1251.953,,
3f02fa6e40,1252.993,1270.336,,
3f02fa6e40,1271.095,1281.1,,
3f02fa6e40,1281.867,1284.441,,
3f02fa6e40,1285.001,1285.614,,
3f02fa6e40,1286.134,1287.374,,
3f02fa6e40,1288.521,1290.761,,
3f02fa6e40,1291.916,1297.529,,
3f02fa6e40,1298.914,1299.421,,
3f02fa6e40,1300.323,1303.022,,
3f02fa6e40,1303.543,1307.721,,
3f02fa6e40,1308.298,1317.785,,
3f02fa6e40,1318.178,1320.9,,
3f02fa6e40,1322.1,1324.62,,
3f02fa6e40,1325.228,1325.814,,
3f02fa6e40,1385.461,1386.811,,
3f02fa6e40,1388.073,1390.847,,
3f02fa6e40,1391.95,1393.69,,
3f02fa6e40,1394.835,1396.275,,
3f02fa6e40,1397.506,1404.197,,
3f02fa6e40,1407.102,1409.073,,
3f02fa6e40,1412.872,1428.245,,
3f02fa6e40,1429.085,1429.885,,
3f02fa6e40,1431.194,1455.265,,
3f02fa6e40,1457.294,1468.493,,
3f02fa6e40,1566.44,1567.111,,
3f02fa6e40,1569.794,1586.742,,
3f02fa6e40,1589.16,1590.277,,
3f02fa6e40,1591.752,1593.298,,
3f02fa6e40,1607.812,1608.872,,
3f02fa6e40,1611.887,1619.846,,
3f02fa6e40,1626.083,1627.381,,
3f02fa6e40,1629.655,1630.856,,
3f02fa6e40,1736.963,1737.956,,
3f3b08f78d,153.321,153.88,Turn,1
3f3b08f78d,178.84,179.62,Walking,1
3f3b08f78d,320.401,321.149,Walking,0
3f3b08f78d,327.08,327.554,Walking,0
3f3b08f78d,558.88,565.584,Turn,1
3f3b08f78d,688.76,699.801,Turn,1
3f3b08f78d,1271.146,1272.626,Walking,1
3f3b08f78d,1300.081,1300.718,Walking,1
3f3b08f78d,1301.84,1303.68,Walking,1
3f3b08f78d,1309.55,1314.19,Walking,1
3f970065e5,18.812,22.869,Turn,1
3f970065e5,242.486,244.33,Turn,1
3f970065e5,284.338,285.928,Turn,1
3f970065e5,290.06,291.46,Turn,1
3f970065e5,367.268,370.109,Turn,1
3f970065e5,375.05,375.7,Turn,1
3f970065e5,416.429,417.708,Walking,1
3f970065e5,421.137,423.822,Turn,1
3f970065e5,555.158,585.13,Turn,0
3f970065e5,586.557,604.779,Turn,0
3f970065e5,606.302,750.867,Turn,0
3f970065e5,754.373,765.179,Turn,0
3f970065e5,775.109,782.36,Turn,0
3f970065e5,819.8,828.333,Turn,0
3f970065e5,829.529,841.538,Turn,0
3f970065e5,842.762,882.549,Turn,0
3f970065e5,885.02,892.139,Turn,0
3f970065e5,895.696,911.37,Turn,0
3f970065e5,915.68,971.881,Turn,0
3f970065e5,973.535,1001.415,Turn,0
3f970065e5,1004.174,1049.593,Turn,0
3f970065e5,1365.679,1372.588,Walking,0
3f970065e5,1478.588,1490.086,Walking,0
3f970065e5,1491.327,1500.209,Walking,1
3f970065e5,1563.045,1574.413,Walking,0
41bc215f97,878.209,879.315,Walking,1
41bc215f97,1348.08,1351.8,Turn,1
41bc215f97,1404.12,1413.687,Turn,1
41bc215f97,1416.24,1430.472,Turn,1
41bc215f97,1944.56,1944.772,Turn,0
434732a5e3,704.392,707.612,,
434732a5e3,814.33,821.342,,
434732a5e3,1703.673,1715.055,,
434732a5e3,2004.719,2015.009,,
434732a5e3,2024.18,2026.815,,
434732a5e3,2094.056,2109.529,,
434732a5e3,2216.422,2234.194,,
434732a5e3,2251.691,2252.651,,
434732a5e3,2255.816,2261.341,,
434732a5e3,2341.357,2354.964,,
434732a5e3,2502.348,2505.506,,
434732a5e3,2526.158,2530.95,,
434732a5e3,2564.948,2567.394,,
434732a5e3,2571.577,2582.162,,
434732a5e3,2772.385,2776.653,,
434732a5e3,2778.48,2780.886,,
434732a5e3,2782.074,2786.827,,
434732a5e3,2788.705,2800.529,,
434732a5e3,2809.182,2823.501,,
434732a5e3,2824.845,2833.618,,
434732a5e3,2835.224,2841.902,,
434732a5e3,2851.178,2856.396,,
434732a5e3,2859.159,2861.763,,
434732a5e3,2865.375,2868.276,,
434732a5e3,2874.186,2875.515,,
434732a5e3,2877.597,2882.877,,
434732a5e3,2885.259,2896.007,,
434732a5e3,2898.235,2906.74,,
434732a5e3,2909.416,2935.981,,
434732a5e3,2937.57,2939.188,,
434732a5e3,2940.394,2949.143,,
434732a5e3,2949.78,2956.186,,
434732a5e3,3075.289,3079.444,,
434732a5e3,3082.968,3086.473,,
434732a5e3,3087.908,3091.266,,
434732a5e3,3093.326,3100.192,,
434732a5e3,3103.401,3107.313,,
434732a5e3,3108.815,3118.094,,
434732a5e3,3119.781,3125.255,,
434732a5e3,3126.505,3130.208,,
434732a5e3,3132.945,3169.061,,
434732a5e3,3171.171,3181.317,,
434732a5e3,3188.505,3190.976,,
434732a5e3,3228.799,3230.441,,
434732a5e3,3233.916,3237.767,,
434732a5e3,3239.211,3325.815,,
434732a5e3,3715.915,3716.511,,
434732a5e3,3723.582,3729.986,,
434732a5e3,3735.691,3742.869,,
434732a5e3,3749.214,3756.055,,
434732a5e3,3797.527,3798.388,,
434732a5e3,3799.53,3802.926,,
434732a5e3,3936.19,3945.091,,
434732a5e3,4214.768,4216.616,,
434732a5e3,4223.715,4228.426,,
434732a5e3,4239.7,4248.135,,
434732a5e3,4350.007,4353.423,,
434732a5e3,4363.988,4367.592,,
434732a5e3,4368.792,4371.129,,
434732a5e3,4381.217,4392.745,,
4520cf1068,1361.32,1363.04,Turn,0
4520cf1068,1368.646,1369.05,Turn,0
4520cf1068,1459.447,1460.137,Turn,1
4520cf1068,1462.44,1463.04,Turn,1
4520cf1068,1466.576,1467.085,Turn,0
4520cf1068,1672.182,1673.742,Walking,0
4520cf1068,1697.632,1698.193,Walking,0
4c0aec9035,136.141,138.973,Turn,1
4c0aec9035,260.917,262.349,Turn,1
4c0aec9035,310.797,311.893,Turn,1
4c0aec9035,401.639,401.835,Turn,1
4c0aec9035,435.285,435.763,Turn,1
4c0aec9035,560.285,560.763,Turn,1
4c0aec9035,563.434,563.774,Walking,1
4c0aec9035,737.612,752.279,Turn,1
4c0aec9035,768.995,793.025,Turn,1
4c0aec9035,1117.616,1140.989,Turn,1
4c0aec9035,1269.04,1269.957,Turn,1
4c0aec9035,1272.878,1273.901,Walking,1
4c0aec9035,1283.679,1285.206,Walking,1
4c0aec9035,1286.789,1287.349,Walking,1
4c0aec9035,1380.386,1381.98,Turn,1
4c0aec9035,1473.689,1474.712,Walking,1
4c0aec9035,1478.918,1479.613,Walking,1
4c0aec9035,1544.685,1548.003,Walking,1
4c3aa8ea6e,157.485,157.604,Walking,1
4c3aa8ea6e,284.128,284.688,Turn,1
4c3aa8ea6e,391.327,396.486,Turn,1
4c3aa8ea6e,400.055,408.08,Turn,1
4c3aa8ea6e,409.576,410.609,Turn,1
4c3aa8ea6e,463.88,464.48,Turn,1
4c3aa8ea6e,492.16,492.863,Turn,1
4c3aa8ea6e,495.08,495.521,Turn,1
4c3aa8ea6e,499.92,508.92,Turn,1
4c3aa8ea6e,672.201,673.081,Turn,1
4ec23c3d98,22.716,24.073,Walking,1
4ec23c3d98,24.078,28.167,Walking,1
4ec23c3d98,28.202,28.835,Walking,0
4ec23c3d98,111.363,112.63,Walking,1
4ec23c3d98,112.64,117.7,Walking,1
4ec23c3d98,267.93,269.366,Turn,1
4ec23c3d98,308.536,314.927,Turn,1
4ec23c3d98,329.912,330.822,Walking,1
4ec23c3d98,391.761,393.226,Walking,1
4ec23c3d98,401.698,412.458,Turn,1
4ec23c3d98,413.442,415.096,Walking,1
4ec23c3d98,415.11,416.447,Walking,0
4ec23c3d98,416.481,420.431,Walking,1
4ec23c3d98,420.456,425.119,Walking,1
4ec23c3d98,425.133,427.49,Walking,0
4ec23c3d98,459.93,465.866,Turn,1
4ec23c3d98,513.859,515.647,Walking,1
4ec23c3d98,517.003,518.443,Walking,1
4ec23c3d98,525.537,529.686,Walking,1
4ec23c3d98,544.299,545.908,Walking,1
4ec23c3d98,545.927,550.62,Walking,1
4ec23c3d98,550.631,554.848,Walking,1
4ec23c3d98,559.694,567.011,Walking,1
4ec23c3d98,653.638,654.689,Walking,1
4ec23c3d98,663.467,668.389,Walking,1
4ec23c3d98,668.414,669.573,Walking,0
4ec23c3d98,681.527,689.072,Walking,1
4ec23c3d98,736.326,741.365,Walking,1
4ec23c3d98,1925.751,1933.549,Walking,1
4ec23c3d98,1933.579,1935.46,Walking,0
4ec23c3d98,1935.5,1945.205,Walking,1
4ec23c3d98,1945.233,1954.373,Walking,1
4ec23c3d98,2754.662,2758.462,Walking,1
4ec23c3d98,2770.498,2779.211,Walking,1
4ec23c3d98,2779.23,2789.567,Walking,1
4ec23c3d98,2794.335,2795.533,Walking,1
4ec23c3d98,2795.568,2801.082,Walking,1
4ec23c3d98,2801.127,2803.048,Walking,1
4ec23c3d98,2803.067,2803.76,Walking,0
4ec23c3d98,2809.205,2816.149,Walking,1
4ec23c3d98,2989.525,2990.723,Walking,1
4ec23c3d98,3000.272,3017.171,Walking,1
4ec23c3d98,3019.548,3021.865,Walking,1
4ec23c3d98,3021.885,3024.088,Walking,1
4ec23c3d98,3024.125,3025.581,Walking,1
4ec23c3d98,3025.596,3033.23,Walking,0
4ec23c3d98,3033.245,3049.784,Walking,1
4ec23c3d98,3049.799,3051.819,Walking,1
4ec23c3d98,3054.375,3056.837,Walking,1
4ec23c3d98,3060.211,3060.958,Walking,1
4ec23c3d98,3061.195,3070.04,Walking,1
4ec23c3d98,3089.035,3101.481,Walking,1
4ec23c3d98,3117.772,3124.215,Walking,1
4ec23c3d98,3124.231,3128.32,Walking,0
4ec23c3d98,3128.334,3137.703,Walking,1
4ec23c3d98,3280.064,3281.594,Walking,1
4ec23c3d98,3288.592,3297.343,Walking,1
4ec23c3d98,3347.38,3357.461,Walking,1
4ec23c3d98,3378.275,3379.562,Walking,1
4ec23c3d98,3379.572,3386.086,Walking,1
4f613ccf88,502.439,503.497,Turn,1
4f613ccf88,507.318,508.553,Turn,1
4f613ccf88,559.497,560.936,Turn,1
4f613ccf88,566.836,569.716,Turn,1
4f613ccf88,576.988,578.036,Turn,1
4f613ccf88,583.515,586.356,Turn,1
4f613ccf88,588.248,589.168,Turn,1
4f613ccf88,590.635,591.425,Turn,1
4f613ccf88,598.64,599.0,Turn,1
4f613ccf88,606.823,607.863,Turn,1
4f613ccf88,613.492,615.105,Turn,1
509a9830a6,78.648,79.858,Walking,1
509a9830a6,188.559,189.599,Turn,1
519f292daa,1001.2,1001.72,Turn,1
519f292daa,1074.089,1074.548,Turn,1
519f292daa,1440.787,1440.981,Walking,0
519f292daa,1733.933,1735.506,Turn,0
519f292daa,1740.778,1741.098,Walking,0
5327e062c9,18.445,19.895,Walking,1
5327e062c9,121.445,122.959,Walking,1
5327e062c9,209.035,210.579,Turn,1
5327e062c9,215.807,216.834,Turn,1
5327e062c9,410.318,416.424,Turn,0
5327e062c9,418.695,420.485,Turn,1
5327e062c9,428.022,428.897,Turn,0
5327e062c9,430.677,431.713,Turn,1
5327e062c9,433.204,437.511,Turn,1
5327e062c9,448.125,449.546,Turn,1
5327e062c9,453.225,458.415,Turn,0
5327e062c9,460.741,466.75,Turn,1
5327e062c9,512.074,550.403,Turn,0
5327e062c9,552.369,567.517,Turn,0
5327e062c9,572.636,587.02,Turn,0
5327e062c9,598.328,601.632,Turn,1
5327e062c9,607.679,618.244,Turn,0
5327e062c9,620.568,627.886,Turn,0
5327e062c9,630.393,650.792,Turn,1
54c6a21be6,16.181,16.941,Turn,1
5f7c0cfbb5,776.441,777.321,Turn,1
5f7c0cfbb5,1012.76,1013.92,Turn,1
5f7c0cfbb5,1023.628,1024.228,Walking,1
6041cad8ec,21.76,31.48,Turn,1
6041cad8ec,147.595,157.302,Turn,1
6041cad8ec,200.599,204.88,Turn,1
6041cad8ec,213.732,215.962,Turn,1
6041cad8ec,302.531,309.751,Turn,1
6041cad8ec,347.375,350.195,Turn,1
6041cad8ec,430.528,433.956,Walking,1
6041cad8ec,619.76,623.36,Turn,1
6041cad8ec,624.72,632.0,Turn,1
6041cad8ec,633.362,641.72,Turn,1
6041cad8ec,643.424,646.933,Turn,1
6041cad8ec,648.624,657.85,Turn,1
6041cad8ec,660.034,662.639,Turn,1
6041cad8ec,666.433,667.05,Turn,0
6041cad8ec,668.818,685.24,Turn,0
6041cad8ec,686.84,688.36,Turn,0
6041cad8ec,690.04,692.2,Turn,1
6041cad8ec,694.02,702.033,Turn,1
6041cad8ec,704.44,705.28,Turn,1
6041cad8ec,711.64,713.04,Turn,0
6041cad8ec,714.301,725.564,Turn,0
6041cad8ec,727.076,732.92,Turn,1
6041cad8ec,734.16,742.317,Turn,1
6041cad8ec,743.449,752.84,Turn,1
6041cad8ec,754.216,756.585,Turn,0
6041cad8ec,757.84,759.72,Turn,0
6041cad8ec,762.796,764.487,Turn,1
6041cad8ec,766.006,773.689,Turn,1
6041cad8ec,775.8,776.64,Turn,1
6041cad8ec,780.04,782.68,Turn,1
6041cad8ec,784.4,786.96,Turn,1
6041cad8ec,1286.4,1289.0,Turn,0
6041cad8ec,1293.371,1295.678,Turn,0
6041cad8ec,1297.262,1301.904,Turn,1
6041cad8ec,1303.297,1317.931,Turn,1
6041cad8ec,1319.091,1319.571,Turn,0
6041cad8ec,1321.544,1325.144,Turn,1
6041cad8ec,1327.104,1339.169,Turn,1
6041cad8ec,1355.83,1356.31,Turn,0
6041cad8ec,1360.71,1362.324,Turn,0
6041cad8ec,1366.015,1367.838,Turn,0
6041cad8ec,1371.477,1376.34,Turn,0
6041cad8ec,1378.292,1394.858,Turn,1
6041cad8ec,1396.39,1415.299,Turn,1
6041cad8ec,1432.6,1444.834,Turn,1
6041cad8ec,1448.434,1451.114,Turn,1
6041cad8ec,1452.994,1457.283,Turn,0
6041cad8ec,1460.043,1463.523,Turn,1
6041cad8ec,1465.3,1475.356,Turn,0
6041cad8ec,1478.4,1479.4,Turn,0
6041cad8ec,1643.271,1643.534,Walking,1
6041cad8ec,1750.41,1754.32,Walking,1
6041cad8ec,1758.76,1759.48,Turn,1
6041cad8ec,1767.73,1770.28,Turn,1
6041cad8ec,1771.76,1773.88,Turn,1
6041cad8ec,1777.415,1778.028,Walking,1
6041cad8ec,1784.664,1786.064,Turn,1
6041cad8ec,1787.162,1789.508,Turn,0
6041cad8ec,1791.181,1792.16,Turn,0
6041cad8ec,1806.88,1807.84,Walking,1
6041cad8ec,1810.52,1822.0,Turn,1
6041cad8ec,1827.219,1828.84,Walking,1
6041cad8ec,1835.611,1839.518,Turn,1
6041cad8ec,1840.96,1847.88,Turn,1
6041cad8ec,1850.151,1852.12,Walking,0
6041cad8ec,1863.829,1885.04,Turn,1
60dfb26b2c,20.362,21.966,,
60dfb26b2c,23.08,25.951,,
60dfb26b2c,26.619,52.753,,
60dfb26b2c,119.378,119.819,,
60dfb26b2c,120.735,121.586,,
60dfb26b2c,122.997,127.046,,
60dfb26b2c,127.719,132.108,,
60dfb26b2c,132.938,143.421,,
60dfb26b2c,295.978,297.478,,
60dfb26b2c,298.507,302.215,,
60dfb26b2c,302.631,309.41,,
60dfb26b2c,310.035,314.678,,
60dfb26b2c,343.39,356.287,,
60dfb26b2c,357.141,359.819,,
60dfb26b2c,422.024,423.043,,
60dfb26b2c,424.677,427.018,,
60dfb26b2c,428.02,429.971,,
60dfb26b2c,431.069,452.961,,
60dfb26b2c,454.318,457.268,,
60dfb26b2c,458.57,467.739,,
60dfb26b2c,469.159,493.504,,
60dfb26b2c,496.424,498.682,,
60dfb26b2c,498.707,501.756,,
60dfb26b2c,503.266,504.435,,
60dfb26b2c,506.816,511.469,,
60dfb26b2c,511.479,512.569,,
60dfb26b2c,512.584,542.043,,
60dfb26b2c,543.621,545.443,,
60dfb26b2c,552.319,555.388,,
60dfb26b2c,556.155,558.145,,
60dfb26b2c,559.393,580.738,,
60dfb26b2c,581.832,611.158,,
60dfb26b2c,741.256,743.79,,
60dfb26b2c,744.656,754.033,,
60dfb26b2c,754.984,771.385,,
60dfb26b2c,772.129,800.089,,
60dfb26b2c,807.117,808.642,,
60dfb26b2c,808.656,816.757,,
60dfb26b2c,818.889,834.688,,
60dfb26b2c,835.541,866.249,,
60dfb26b2c,872.236,893.976,,
60dfb26b2c,896.348,906.094,,
60dfb26b2c,1008.375,1028.447,,
60dfb26b2c,1031.842,1032.677,,
60dfb26b2c,1033.548,1034.707,,
60dfb26b2c,1034.716,1053.719,,
60dfb26b2c,1054.695,1058.933,,
60dfb26b2c,1065.096,1072.152,,
60dfb26b2c,1136.227,1138.1,,
60dfb26b2c,1138.112,1145.583,,
60dfb26b2c,1147.416,1176.677,,
60dfb26b2c,1438.926,1463.09,,
60dfb26b2c,1466.754,1487.348,,
60dfb26b2c,1488.704,1490.456,,
60dfb26b2c,1491.357,1496.86,,
60dfb26b2c,1497.549,1501.66,,
60dfb26b2c,1502.441,1508.705,,
60dfb26b2c,1509.479,1519.813,,
60dfb26b2c,1520.595,1535.155,,
60dfb26b2c,1535.929,1537.761,,
60dfb26b2c,1539.276,1551.268,,
60dfb26b2c,1551.92,1557.927,,
60dfb26b2c,1558.72,1576.128,,
60dfb26b2c,1576.715,1579.062,,
60dfb26b2c,1580.527,1586.585,,
60dfb26b2c,1587.461,1591.6,,
60dfb26b2c,1592.248,1599.005,,
60dfb26b2c,1752.664,1756.853,,
60dfb26b2c,1757.595,1759.496,,
60dfb26b2c,1760.59,1773.836,,
60dfb26b2c,1774.762,1860.968,,
60dfb26b2c,2036.85,2040.445,,
60dfb26b2c,2041.197,2045.83,,
60dfb26b2c,2046.855,2049.711,,
60dfb26b2c,2050.327,2051.842,,
60dfb26b2c,2052.396,2058.287,,
60dfb26b2c,2058.96,2068.509,,
60dfb26b2c,2069.537,2085.476,,
60dfb26b2c,2086.213,2088.362,,
60dfb26b2c,2089.282,2091.252,,
60dfb26b2c,2092.252,2113.973,,
60dfb26b2c,2115.066,2124.321,,
60dfb26b2c,2125.675,2132.515,,
60dfb26b2c,2133.852,2143.425,,
60dfb26b2c,2145.778,2155.514,,
60dfb26b2c,2156.617,2159.934,,
60dfb26b2c,2353.201,2361.149,,
60dfb26b2c,2361.946,2362.63,,
60dfb26b2c,2368.005,2377.174,,
60dfb26b2c,2377.179,2385.33,,
60dfb26b2c,2386.071,2389.409,,
60dfb26b2c,2401.131,2403.259,,
60dfb26b2c,2407.596,2409.854,,
60dfb26b2c,2411.294,2413.75,,
60dfb26b2c,2414.398,2427.057,,
60dfb26b2c,2427.702,2433.638,,
60dfb26b2c,2434.873,2439.552,,
60dfb26b2c,2440.95,2446.504,,
60dfb26b2c,2504.518,2505.963,,
60dfb26b2c,2510.998,2514.166,,
60dfb26b2c,2514.171,2519.132,,
60dfb26b2c,2519.844,2524.233,,
60dfb26b2c,2526.102,2537.338,,
60dfb26b2c,2670.941,2681.097,,
60dfb26b2c,2686.794,2698.633,,
60dfb26b2c,2700.237,2703.196,,
60dfb26b2c,2703.212,2708.649,,
60dfb26b2c,2710.202,2714.138,,
60dfb26b2c,2714.818,2719.125,,
60dfb26b2c,2720.184,2727.487,,
60dfb26b2c,2727.493,2732.335,,
60dfb26b2c,2734.196,2734.593,,
60dfb26b2c,2742.508,2742.874,,
60dfb26b2c,2751.201,2754.55,,
60dfb26b2c,2754.926,2755.827,,
60dfb26b2c,2758.866,2767.674,,
60dfb26b2c,2768.512,2773.508,,
60dfb26b2c,2774.381,2778.642,,
60dfb26b2c,2779.159,2790.779,,
60dfb26b2c,2793.568,2794.389,,
60dfb26b2c,2795.389,2798.606,,
60dfb26b2c,2801.511,2804.624,,
60dfb26b2c,2805.411,2806.946,,
60dfb26b2c,2808.009,2814.598,,
60dfb26b2c,2816.667,2827.437,,
60dfb26b2c,2828.848,2829.155,,
60dfb26b2c,2830.749,2831.095,,
60dfb26b2c,2831.105,2837.463,,
60dfb26b2c,2840.962,2842.486,,
60dfb26b2c,2843.442,2846.203,,
60dfb26b2c,2852.675,2853.479,,
60dfb26b2c,2853.488,2860.349,,
60dfb26b2c,2860.358,2861.339,,
60dfb26b2c,2865.112,2866.28,,
60dfb26b2c,2867.038,2867.958,,
60dfb26b2c,2868.582,2869.8,,
60dfb26b2c,2872.305,2873.067,,
60dfb26b2c,2874.899,2877.215,,
60dfb26b2c,2878.24,2883.77,,
60dfb26b2c,2885.509,2894.09,,
60dfb26b2c,2895.663,2898.588,,
60dfb26b2c,2901.4,2904.103,,
60dfb26b2c,2904.116,2907.221,,
60dfb26b2c,2908.151,2910.369,,
60dfb26b2c,2912.275,2915.842,,
60dfb26b2c,2916.657,2922.023,,
60dfb26b2c,2923.872,2932.017,,
60dfb26b2c,2933.032,2937.083,,
60dfb26b2c,2944.281,2978.311,,
60dfb26b2c,2980.016,2982.808,,
60dfb26b2c,2983.595,3002.914,,
60dfb26b2c,3003.46,3004.618,,
60dfb26b2c,3009.492,3017.078,,
60dfb26b2c,3572.71,3575.72,,
60dfb26b2c,3577.903,3584.612,,
60dfb26b2c,3588.232,3589.519,,
60dfb26b2c,3589.533,3600.314,,
60dfb26b2c,3611.773,3618.25,,
60dfb26b2c,3622.453,3624.061,,
60dfb26b2c,3625.153,3632.77,,
60dfb26b2c,3633.424,3638.504,,
60dfb26b2c,3638.988,3647.745,,
60dfb26b2c,3652.342,3662.572,,
60dfb26b2c,3664.353,3667.71,,
60dfb26b2c,3678.345,3687.387,,
60dfb26b2c,3688.893,3691.299,,
60dfb26b2c,3694.368,3695.368,,
60dfb26b2c,3696.269,3697.427,,
60dfb26b2c,3700.457,3701.556,,
60dfb26b2c,3702.684,3706.496,,
60dfb26b2c,3708.367,3710.619,,
60dfb26b2c,3712.408,3718.329,,
60dfb26b2c,3720.382,3723.778,,
60dfb26b2c,3725.401,3727.025,,
60dfb26b2c,3727.832,3731.495,,
60dfb26b2c,3733.44,3736.569,,
60dfb26b2c,3737.226,3741.424,,
60dfb26b2c,3742.726,3748.438,,
60dfb26b2c,3750.359,3764.709,,
60dfb26b2c,3765.485,3766.357,,
60dfb26b2c,3767.381,3776.108,,
60dfb26b2c,3778.167,3780.622,,
60dfb26b2c,3782.647,3783.528,,
60dfb26b2c,3788.221,3790.993,,
60dfb26b2c,3791.008,3794.157,,
60dfb26b2c,3794.171,3807.891,,
60dfb26b2c,3809.986,3813.949,,
60dfb26b2c,3815.804,3817.21,,
60dfb26b2c,3817.215,3822.017,,
60dfb26b2c,3823.007,3827.472,,
60dfb26b2c,3827.487,3834.075,,
60dfb26b2c,3835.589,3836.619,,
60f28aa837,992.271,993.044,,
60f28aa837,996.274,998.155,,
60f28aa837,998.16,998.803,,
60f28aa837,998.823,1002.308,,
60f28aa837,1007.115,1007.61,,
60f28aa837,1013.349,1015.17,,
60f28aa837,1197.272,1197.725,,
60f28aa837,1200.078,1202.662,,
60f28aa837,1368.103,1369.964,,
60f28aa837,1434.797,1435.311,,
60f28aa837,1438.154,1440.727,,
60f28aa837,1596.905,1605.673,,
60f28aa837,1606.247,1607.039,,
60f28aa837,1607.45,1609.252,,
60f28aa837,1617.196,1618.612,,
60f28aa837,1621.147,1636.306,,
60f28aa837,1636.818,1637.293,,
60f28aa837,1637.992,1638.337,,
60f28aa837,1638.835,1640.732,,
60f28aa837,1645.131,1645.712,,
60f28aa837,1650.01,1650.634,,
62d4a42a73,16.323,16.853,Turn,0
62d4a42a73,194.954,195.534,Turn,1
62d4a42a73,325.38,325.74,Turn,1
62d4a42a73,328.639,331.035,Turn,0
62d4a42a73,334.365,335.805,Turn,1
62d4a42a73,338.572,338.795,Turn,1
62d4a42a73,340.735,344.625,Turn,1
62d4a42a73,345.66,349.35,Turn,1
62d4a42a73,352.104,353.05,Turn,1
62d4a42a73,386.937,391.63,Turn,0
62d4a42a73,394.3,395.35,Turn,1
62d4a42a73,396.44,405.06,Turn,1
62d4a42a73,407.72,412.24,Turn,1
62d4a42a73,417.01,417.89,Turn,1
62d4a42a73,419.54,421.91,Turn,1
62d4a42a73,423.7,425.97,Turn,1
62d4a42a73,429.045,437.66,Turn,1
62d4a42a73,440.71,442.695,Turn,0
62d4a42a73,443.96,449.9,Turn,1
62d4a42a73,452.11,459.28,Turn,1
62d4a42a73,461.158,467.496,Turn,1
62d4a42a73,469.04,472.54,Turn,1
62d4a42a73,865.946,868.46,Walking,0
62d4a42a73,875.4,876.41,Walking,1
64b8429f83,100.121,100.94,Walking,1
64b8429f83,223.13,223.62,Turn,1
64b8429f83,358.79,361.61,Turn,1
64b8429f83,428.94,429.43,Turn,1
64b8429f83,637.22,637.61,Walking,1
64b8429f83,756.886,757.86,Walking,1
64b8429f83,766.71,767.27,Walking,1
64b8429f83,833.956,834.775,Walking,1
6614bf9767,803.259,804.279,,
6614bf9767,931.52,932.154,,
6614bf9767,932.382,933.28,,
6614bf9767,1281.215,1284.378,,
6614bf9767,1342.371,1344.5,,
6614bf9767,1418.549,1419.672,,
6614bf9767,1445.913,1448.289,,
6614bf9767,1570.033,1570.796,,
6614bf9767,1573.706,1574.548,,
6614bf9767,1585.609,1586.382,,
6614bf9767,1595.987,1596.601,,
6614bf9767,1613.993,1614.686,,
6614bf9767,1616.038,1617.403,,
6614bf9767,1619.17,1620.606,,
6614bf9767,1621.665,1651.785,,
6614bf9767,1655.6,1656.451,,
6614bf9767,1657.248,1658.119,,
6614bf9767,1661.046,1662.561,,
6614bf9767,1663.927,1672.631,,
6614bf9767,1674.353,1675.115,,
6614bf9767,1676.086,1678.926,,
6614bf9767,1680.234,1681.57,,
6614bf9767,1695.297,1696.218,,
6614bf9767,1697.861,1702.505,,
6614bf9767,1703.653,1705.138,,
6614bf9767,1706.855,1714.86,,
6614bf9767,1714.881,1718.123,,
6614bf9767,1718.784,1733.151,,
6614bf9767,1734.516,1735.585,,
6614bf9767,1739.689,1741.671,,
6614bf9767,1743.988,1744.533,,
6614bf9767,1891.392,1893.726,,
6614bf9767,1899.405,1900.593,,
6614bf9767,1901.479,1902.271,,
6614bf9767,1904.345,1911.417,,
